,sircat_id,sc_insitu,sir_start_time,hss_start_time,sir_end_time,hss_end_time,hss_vtmax_time,sc_heliodistance,sc_long_heeq,sc_lat_heeq,hss_vtmax,hss_vtmean,hss_vtstd,hss_btmax,hss_btmean,hss_btstd,hss_bzmin,hss_bzmean,hss_bzstd,hss_duration,sir_vtmax,sir_vtmean,sir_vtstd,sir_btmax,sir_btmean,sir_btstd,sir_bzmin,sir_bzmean,sir_bzstd,sir_duration
893,SIR_WIND_GRANDIN_20130505_01,Wind,,2013-05-05T16:00Z,,2013-05-09T22:00Z,2013-05-07T15:37Z,0.9977,0.1,-3.62,572.9,490.7,37.2,14.6,5.5,2.2,-8.3,-0.1,2.4,102.0,,,,,,,,,,
894,SIR_WIND_GRANDIN_20130531_01,Wind,,2013-05-31T14:00Z,,2013-06-07T00:00Z,2013-06-02T07:27Z,,,,834.3,572.6,109.8,22.2,6.1,4.4,-18.9,-1.5,4.5,154.0,,,,,,,,,,
895,SIR_WIND_GRANDIN_20130619_01,Wind,,2013-06-19T21:00Z,,2013-06-26T11:00Z,2013-06-23T06:53Z,1.0071,0.22,1.63,744.5,511.3,94.7,16.6,6.4,2.7,-11.8,-0.7,3.3,158.0,,,,,,,,,,
896,SIR_WIND_GRANDIN_20130629_01,Wind,,2013-06-29T09:00Z,,2013-07-01T22:00Z,2013-06-30T17:00Z,1.0078,0.18,2.7,602.4,488.2,42.0,13.5,5.6,2.7,-12.4,-1.0,3.0,61.0,,,,,,,,,,
897,SIR_WIND_GRANDIN_20130717_01,Wind,,2013-07-17T11:00Z,,2013-07-20T20:00Z,2013-07-19T13:07Z,1.0077,0.05,4.53,671.2,487.5,98.0,18.0,6.1,3.4,-12.8,-0.6,3.0,81.0,,,,,,,,,,
898,SIR_WIND_GRANDIN_20130725_01,Wind,,2013-07-25T07:00Z,,2013-07-27T07:00Z,2013-07-26T08:12Z,1.0071,-0.02,5.21,588.7,475.1,86.7,14.0,6.6,2.4,-10.7,-0.8,2.6,48.0,,,,,,,,,,
899,SIR_WIND_GRANDIN_20130803_01,Wind,,2013-08-03T19:00Z,,2013-08-06T13:00Z,2013-08-05T08:59Z,1.0059,-0.1,5.93,591.5,441.7,86.5,16.6,6.7,3.2,-13.8,-1.2,3.5,66.0,,,,,,,,,,
900,SIR_WIND_GRANDIN_20130813_01,Wind,,2013-08-13T08:00Z,,2013-08-19T12:00Z,2013-08-16T13:23Z,1.0043,-0.18,6.52,817.6,552.2,114.6,12.0,4.9,2.3,-10.2,-0.5,2.9,148.0,,,,,,,,,,
901,SIR_WIND_GRANDIN_20130830_01,Wind,,2013-08-30T07:00Z,,2013-09-02T00:00Z,2013-09-01T09:14Z,1.0004,-0.24,7.15,603.5,440.1,51.8,11.3,5.7,2.1,-8.9,-0.2,2.7,65.0,,,,,,,,,,
902,SIR_WIND_GRANDIN_20130912_01,Wind,,2013-09-12T10:00Z,,2013-09-15T00:00Z,2013-09-14T00:27Z,0.9965,-0.24,7.25,597.1,478.6,59.8,10.8,5.2,2.3,-9.3,0.2,3.4,62.0,,,,,,,,,,
903,SIR_WIND_GRANDIN_20130917_01,Wind,,2013-09-17T15:00Z,,2013-09-20T12:00Z,2013-09-19T12:19Z,0.9948,-0.22,7.19,583.3,474.1,70.6,10.2,4.3,1.7,-5.6,0.6,2.1,69.0,,,,,,,,,,
904,SIR_WIND_GRANDIN_20131014_01,Wind,,2013-10-14T04:00Z,,2013-10-17T05:00Z,2013-10-15T23:19Z,0.9864,-0.05,5.98,571.0,482.5,46.9,12.3,5.4,2.5,-12.1,0.0,3.1,73.0,,,,,,,,,,
905,SIR_WIND_GRANDIN_20131107_01,Wind,,2013-11-07T09:00Z,,2013-11-11T23:00Z,2013-11-09T23:27Z,0.9803,0.15,3.74,638.9,470.5,82.7,15.7,6.4,2.6,-14.3,-0.5,3.8,110.0,,,,,,,,,,
906,SIR_WIND_GRANDIN_20131116_01,Wind,,2013-11-16T03:00Z,,2013-11-17T17:00Z,2013-11-16T23:47Z,0.9787,0.2,2.73,567.1,475.9,52.8,13.4,5.6,2.9,-8.6,-0.1,3.3,38.0,,,,,,,,,,
907,SIR_WIND_GRANDIN_20131207_01,Wind,,2013-12-07T01:00Z,,2013-12-09T14:00Z,2013-12-08T14:26Z,0.9761,0.24,0.09,656.0,451.6,108.4,25.1,6.0,4.0,-24.4,-0.6,4.5,61.0,,,,,,,,,,
908,SIR_WIND_GRANDIN_20131231_01,Wind,,2013-12-31T18:00Z,,2014-01-05T11:00Z,2014-01-02T22:29Z,0.975,0.13,-3.02,642.8,497.9,66.3,17.2,5.6,2.5,-11.5,-0.1,2.6,113.0,,,,,,,,,,
909,SIR_WIND_GRANDIN_20140111_01,Wind,,2014-01-11T13:00Z,,2014-01-15T20:00Z,2014-01-13T07:26Z,0.9752,0.03,-4.22,955.1,589.8,132.0,12.7,5.7,2.2,-8.0,0.9,2.5,103.0,,,,,,,,,,
910,SIR_WIND_GRANDIN_20140121_01,Wind,,2014-01-21T11:00Z,,2014-01-22T23:00Z,2014-01-22T10:17Z,0.9758,-0.06,-5.19,617.6,474.2,77.1,13.0,7.3,2.1,-8.0,-0.2,3.0,36.0,,,,,,,,,,
911,SIR_WIND_GRANDIN_20140320_01,Wind,,2014-03-20T18:00Z,,2014-03-23T07:00Z,2014-03-23T03:31Z,0.9854,-0.18,-7.01,574.3,394.8,66.1,10.3,7.0,1.5,-8.3,0.5,3.6,61.0,,,,,,,,,,
912,SIR_WIND_GRANDIN_20140325_01,Wind,,2014-03-25T11:00Z,,2014-03-26T06:00Z,2014-03-26T00:57Z,0.9866,-0.15,-6.84,549.1,441.0,57.6,13.8,5.0,2.4,-9.3,0.8,3.1,19.0,,,,,,,,,,
913,SIR_WIND_GRANDIN_20140522_01,Wind,,2014-05-22T09:00Z,,2014-05-24T16:00Z,2014-05-23T05:55Z,1.0024,0.24,-1.78,555.7,433.1,64.2,14.2,8.0,3.3,-9.1,1.3,4.8,55.0,,,,,,,,,,
914,SIR_WIND_GRANDIN_20140810_01,Wind,,2014-08-10T05:00Z,,2014-08-12T10:00Z,2014-08-11T23:54Z,1.0047,-0.21,6.33,544.1,405.5,53.8,11.5,7.2,1.5,-6.9,0.5,3.8,53.0,,,,,,,,,,
915,SIR_WIND_GRANDIN_20140919_01,Wind,,2014-09-19T01:00Z,,2014-09-21T22:00Z,2014-09-20T16:48Z,0.994,-0.17,7.17,592.6,486.5,53.7,18.8,7.0,3.0,-14.5,0.1,4.0,69.0,,,,,,,,,,
916,SIR_WIND_GRANDIN_20141019_01,Wind,,2014-10-19T11:00Z,,2014-10-22T23:00Z,2014-10-21T11:17Z,0.9851,0.08,5.59,723.1,497.2,68.1,10.7,6.8,2.1,-8.8,0.6,3.4,84.0,,,,,,,,,,
917,SIR_WIND_GRANDIN_20141130_01,Wind,,2014-11-30T22:00Z,,2014-12-02T23:00Z,2014-12-02T05:26Z,0.9772,0.24,0.9,844.9,523.4,42.8,14.6,8.2,2.7,-10.5,-0.8,3.2,49.0,,,,,,,,,,
918,SIR_WIND_GRANDIN_20141206_01,Wind,,2014-12-06T04:00Z,,2014-12-11T01:00Z,2014-12-08T08:50Z,0.9766,0.22,0.23,1171.9,594.9,102.4,24.5,6.9,4.5,-12.3,0.1,4.0,117.0,,,,,,,,,,
919,SIR_WIND_GRANDIN_20141211_01,Wind,,2014-12-11T17:00Z,,2014-12-14T05:00Z,2014-12-11T19:02Z,0.9761,0.2,-0.49,862.8,513.7,61.6,11.0,6.6,1.4,-9.2,0.1,3.2,60.0,,,,,,,,,,
920,SIR_WIND_GRANDIN_20141223_01,Wind,,2014-12-23T09:00Z,,2014-12-25T17:00Z,2014-12-24T09:33Z,0.9753,0.12,-1.97,820.4,483.1,45.8,31.2,9.2,5.3,-15.2,0.7,6.5,56.0,,,,,,,,,,
921,SIR_WIND_GRANDIN_20141228_01,Wind,,2014-12-28T09:00Z,,2015-01-01T17:00Z,2014-12-30T04:17Z,0.9751,0.07,-2.58,725.7,540.3,88.9,15.0,6.7,3.1,-11.6,0.1,3.4,104.0,,,,,,,,,,
922,SIR_WIND_GRANDIN_20150102_01,Wind,,2015-01-02T22:00Z,,2015-01-07T00:00Z,2015-01-04T16:39Z,0.975,0.02,-3.24,696.1,459.5,43.2,14.2,8.8,1.6,-10.4,0.2,5.2,98.0,,,,,,,,,,
923,SIR_WIND_GRANDIN_20150110_01,Wind,,2015-01-10T00:00Z,,2015-01-11T18:00Z,2015-01-11T07:01Z,0.9751,-0.04,-4.02,684.5,459.3,47.9,9.8,7.5,1.1,-7.9,-0.4,2.9,42.0,,,,,,,,,,
924,SIR_WIND_GRANDIN_20150126_01,Wind,,2015-01-26T05:00Z,,2015-01-28T07:00Z,2015-01-27T10:12Z,0.9761,-0.18,-5.56,747.6,424.4,56.8,17.5,8.0,2.5,-13.5,-0.8,3.9,50.0,,,,,,,,,,
925,SIR_WIND_GRANDIN_20150131_01,Wind,,2015-01-31T20:00Z,,2015-02-04T14:00Z,2015-02-02T10:59Z,0.9766,-0.21,-5.99,730.6,575.2,83.9,15.9,6.3,3.1,-13.3,-0.0,3.1,90.0,,,,,,,,,,
926,SIR_WIND_GRANDIN_20150207_01,Wind,,2015-02-07T21:00Z,,2015-02-09T07:00Z,2015-02-08T14:26Z,0.9774,-0.24,-6.45,592.9,479.6,50.0,10.1,7.6,1.6,-8.5,-1.3,3.1,34.0,,,,,,,,,,
927,SIR_WIND_GRANDIN_20150227_01,Wind,,2015-02-27T22:00Z,,2015-03-03T15:00Z,2015-03-02T10:51Z,0.9805,-0.23,-7.18,693.4,490.9,86.1,15.4,7.0,3.0,-10.6,-0.1,3.4,89.0,,,,,,,,,,
928,SIR_WIND_GRANDIN_20150305_01,Wind,,2015-03-05T22:00Z,,2015-03-09T10:00Z,2015-03-07T15:57Z,0.9817,-0.21,-7.23,608.0,516.5,46.4,11.5,6.3,1.8,-8.1,-0.6,3.0,84.0,,,,,,,,,,
929,SIR_WIND_GRANDIN_20150331_01,Wind,,2015-03-31T06:00Z,,2015-04-06T22:00Z,2015-04-04T02:53Z,0.9877,-0.03,-6.57,595.5,475.8,60.9,17.0,7.5,3.6,-11.2,1.1,3.8,160.0,,,,,,,,,,
930,SIR_WIND_GRANDIN_20150414_01,Wind,,2015-04-14T09:00Z,,2015-04-19T04:00Z,2015-04-17T04:47Z,0.9919,0.09,-5.65,752.0,531.6,113.6,17.6,6.7,3.1,-11.6,0.3,3.8,115.0,,,,,,,,,,
931,SIR_WIND_GRANDIN_20150420_01,Wind,,2015-04-20T02:00Z,,2015-04-23T09:00Z,2015-04-22T01:39Z,0.9936,0.13,-5.18,657.6,496.6,67.6,14.8,5.6,2.1,-11.7,-0.1,3.0,79.0,,,,,,,,,,
932,SIR_WIND_GRANDIN_20150512_01,Wind,,2015-05-12T18:00Z,,2015-05-16T09:00Z,2015-05-13T19:38Z,1.0004,0.24,-2.92,763.1,585.8,92.2,17.9,5.4,3.5,-10.4,0.6,2.8,87.0,,,,,,,,,,
933,SIR_WIND_GRANDIN_20150518_01,Wind,,2015-05-18T15:00Z,,2015-05-20T15:00Z,2015-05-19T05:05Z,1.0019,0.24,-2.26,571.6,481.2,44.2,20.1,9.0,4.3,-17.8,0.0,5.6,48.0,,,,,,,,,,
934,SIR_WIND_GRANDIN_20150607_01,Wind,,2015-06-07T03:00Z,,2015-06-14T03:00Z,2015-06-08T12:14Z,1.006,0.2,0.03,698.7,528.6,101.6,22.2,6.1,3.8,-21.2,0.3,3.8,168.0,,,,,,,,,,
935,SIR_WIND_GRANDIN_20150704_01,Wind,,2015-07-04T06:00Z,,2015-07-07T13:00Z,2015-07-04T20:35Z,1.0081,-0.01,3.14,584.3,472.6,57.0,25.1,7.4,4.0,-22.8,-0.3,4.5,79.0,,,,,,,,,,
936,SIR_WIND_GRANDIN_20150714_01,Wind,,2015-07-14T15:00Z,,2015-07-17T08:00Z,2015-07-15T01:15Z,1.0078,-0.1,4.2,599.9,494.7,30.6,11.1,5.5,1.8,-5.2,1.0,2.7,65.0,,,,,,,,,,
937,SIR_WIND_GRANDIN_20150730_01,Wind,,2015-07-30T10:00Z,,2015-08-04T03:00Z,2015-08-02T11:43Z,1.0063,-0.21,5.59,648.4,507.6,73.3,16.3,6.7,2.9,-10.9,-0.3,3.2,113.0,,,,,,,,,,
938,SIR_WIND_GRANDIN_20150818_01,Wind,,2015-08-18T22:00Z,,2015-08-20T20:00Z,2015-08-20T10:46Z,1.0025,-0.25,6.78,556.3,476.2,26.7,9.2,7.0,0.9,-7.6,0.5,3.2,46.0,,,,,,,,,,
939,SIR_WIND_GRANDIN_20150822_01,Wind,,2015-08-22T09:00Z,,2015-08-24T14:00Z,2015-08-23T17:29Z,1.0016,-0.24,6.93,604.9,457.9,73.9,15.5,6.5,3.2,-12.8,-0.1,3.3,53.0,,,,,,,,,,
940,SIR_WIND_GRANDIN_20150902_01,Wind,,2015-09-02T00:00Z,,2015-09-04T06:00Z,2015-09-04T05:47Z,,,,560.8,411.2,36.9,14.8,7.7,2.1,-10.0,0.2,3.0,54.0,,,,,,,,,,
941,SIR_WIND_GRANDIN_20150910_01,Wind,,2015-09-10T22:00Z,,2015-09-13T18:00Z,2015-09-11T23:55Z,0.9961,-0.16,7.27,673.8,522.7,64.4,18.9,6.1,3.4,-16.9,0.5,3.4,68.0,,,,,,,,,,
942,SIR_WIND_GRANDIN_20150914_01,Wind,,2015-09-14T06:00Z,,2015-09-17T00:00Z,2015-09-15T07:28Z,0.9951,-0.13,7.25,588.1,484.1,26.6,9.7,5.5,1.1,-6.5,0.9,2.5,66.0,,,,,,,,,,
943,SIR_WIND_GRANDIN_20151006_01,Wind,,2015-10-06T14:00Z,,2015-10-11T22:00Z,2015-10-08T08:09Z,0.9887,0.05,6.49,858.5,581.4,125.0,22.4,6.4,4.3,-18.0,0.0,3.3,128.0,,,,,,,,,,
944,SIR_WIND_GRANDIN_20151012_01,Wind,,2015-10-12T07:00Z,,2015-10-15T12:00Z,2015-10-14T08:34Z,0.9872,0.1,6.14,636.0,503.9,32.5,8.9,5.9,1.1,-8.4,0.1,2.9,77.0,,,,,,,,,,
945,SIR_WIND_GRANDIN_20151128_01,Wind,,2015-11-28T01:00Z,,2015-12-01T00:00Z,2015-11-30T09:06Z,0.9779,0.22,1.29,593.3,407.8,79.4,16.0,9.0,2.9,-12.4,-0.6,4.6,71.0,,,,,,,,,,
946,SIR_WIND_GRANDIN_20151205_01,Wind,,2015-12-05T09:00Z,,2015-12-09T13:00Z,2015-12-07T13:25Z,0.977,0.18,0.36,690.1,523.1,67.3,13.6,6.7,2.1,-10.8,0.0,3.0,100.0,,,,,,,,,,
947,SIR_WIND_GRANDIN_20151209_01,Wind,,2015-12-09T21:00Z,,2015-12-13T22:00Z,2015-12-11T19:00Z,0.9765,0.15,-0.22,715.0,567.5,69.5,11.7,5.2,1.7,-7.9,0.1,2.7,97.0,,,,,,,,,,
948,SIR_WIND_GRANDIN_20151214_01,Wind,,2015-12-14T11:00Z,,2015-12-16T18:00Z,2015-12-16T02:27Z,0.976,0.11,-0.81,625.2,512.6,47.4,16.4,7.3,2.7,-13.6,-0.7,4.2,55.0,,,,,,,,,,
949,SIR_WIND_GRANDIN_20151222_01,Wind,,2015-12-22T10:00Z,,2015-12-28T09:00Z,2015-12-26T20:41Z,0.9754,0.04,-1.81,630.0,496.8,39.0,10.2,6.5,1.8,-9.6,0.6,2.9,143.0,,,,,,,,,,
950,SIR_WIND_GRANDIN_20160105_01,Wind,,2016-01-05T09:00Z,,2016-01-09T01:00Z,2016-01-06T06:00Z,0.975,-0.09,-3.47,645.9,532.2,52.8,16.7,6.3,2.9,-11.0,0.8,3.7,88.0,,,,,,,,,,
951,SIR_WIND_GRANDIN_20160111_01,Wind,,2016-01-11T06:00Z,,2016-01-15T00:00Z,2016-01-13T01:50Z,0.975,-0.14,-4.11,626.0,527.3,44.8,11.0,6.4,1.6,-7.7,0.2,3.0,90.0,,,,,,,,,,
952,SIR_WIND_GRANDIN_20160118_01,Wind,,2016-01-18T20:00Z,,2016-01-23T21:00Z,2016-01-23T10:10Z,0.9753,-0.19,-4.87,580.2,439.0,79.5,21.3,9.5,4.3,-19.6,0.2,5.9,121.0,,,,,,,,,,
953,SIR_WIND_GRANDIN_20160216_01,Wind,,2016-02-16T03:00Z,,2016-02-20T15:00Z,2016-02-18T04:26Z,0.978,-0.24,-6.84,700.8,560.6,52.5,17.4,6.4,3.1,-17.0,0.2,3.7,108.0,,,,,,,,,,
954,SIR_WIND_GRANDIN_20160306_01,Wind,,2016-03-06T03:00Z,,2016-03-08T18:00Z,2016-03-07T11:52Z,0.9814,-0.14,-7.23,634.6,479.5,70.9,22.6,9.0,5.1,-16.0,1.7,5.5,63.0,,,,,,,,,,
955,SIR_WIND_GRANDIN_20160311_01,Wind,,2016-03-11T04:00Z,,2016-03-13T08:00Z,2016-03-11T20:03Z,0.9826,-0.1,-7.2,590.0,462.0,66.1,25.7,8.6,5.6,-24.9,1.3,5.7,52.0,,,,,,,,,,
956,SIR_WIND_GRANDIN_20160314_01,Wind,,2016-03-14T15:00Z,,2016-03-18T04:00Z,2016-03-17T10:54Z,0.9834,-0.08,-7.14,629.5,513.6,45.6,24.3,7.7,2.4,-17.7,0.6,3.5,85.0,,,,,,,,,,
957,SIR_WIND_GRANDIN_20160321_01,Wind,,2016-03-21T21:00Z,,2016-03-25T20:00Z,2016-03-25T00:09Z,0.9853,-0.01,-6.94,577.7,449.4,49.2,10.1,5.4,1.5,-7.7,-0.1,2.3,95.0,,,,,,,,,,
958,SIR_WIND_GRANDIN_20160326_01,Wind,,2016-03-26T14:00Z,,2016-03-31T09:00Z,2016-03-30T07:19Z,0.9866,0.03,-6.76,578.7,470.6,56.0,12.3,6.3,2.3,-9.6,-0.3,2.9,115.0,,,,,,,,,,
959,SIR_WIND_GRANDIN_20160402_01,Wind,,2016-04-02T10:00Z,,2016-04-03T03:00Z,2016-04-02T12:46Z,0.9887,0.08,-6.41,559.9,431.4,46.0,17.2,8.3,3.0,-10.9,-0.6,4.4,17.0,,,,,,,,,,
960,SIR_WIND_GRANDIN_20160410_01,Wind,,2016-04-10T04:00Z,,2016-04-14T14:00Z,2016-04-13T06:51Z,0.9911,0.14,-5.9,652.6,426.7,81.2,18.2,7.5,2.5,-9.8,-0.5,3.3,106.0,,,,,,,,,,
961,SIR_WIND_GRANDIN_20160420_01,Wind,,2016-04-20T10:00Z,,2016-04-23T02:00Z,2016-04-22T20:10Z,0.9944,0.2,-5.09,611.2,413.9,66.4,13.9,7.4,1.6,-11.3,0.2,3.4,64.0,,,,,,,,,,
962,SIR_WIND_GRANDIN_20160423_01,Wind,,2016-04-23T13:00Z,,2016-04-26T10:00Z,2016-04-24T11:18Z,0.9954,0.22,-4.81,584.2,501.6,33.4,11.3,5.8,1.6,-9.1,0.2,2.9,69.0,,,,,,,,,,
963,SIR_WIND_GRANDIN_20160430_01,Wind,,2016-04-30T05:00Z,,2016-05-04T09:00Z,2016-05-03T05:51Z,0.9975,0.24,-4.17,589.8,449.3,67.9,12.8,6.6,2.1,-10.5,-0.2,2.9,100.0,,,,,,,,,,
964,SIR_WIND_GRANDIN_20160506_01,Wind,,2016-05-06T04:00Z,,2016-05-11T15:00Z,2016-05-09T09:03Z,,,,726.7,548.8,80.1,17.4,6.6,3.3,-13.7,-1.1,3.6,131.0,,,,,,,,,,
965,SIR_WIND_GRANDIN_20160514_01,Wind,,2016-05-14T17:00Z,,2016-05-18T16:00Z,2016-05-17T05:08Z,1.0016,0.24,-2.63,580.5,464.8,55.7,14.2,7.0,2.1,-11.9,-1.1,3.7,95.0,,,,,,,,,,
966,SIR_WIND_GRANDIN_20160520_01,Wind,,2016-05-20T17:00Z,,2016-05-23T19:00Z,2016-05-22T04:55Z,1.0031,0.22,-1.95,681.9,517.9,55.2,10.5,6.1,2.0,-8.7,-0.2,2.7,74.0,,,,,,,,,,
967,SIR_WIND_GRANDIN_20160527_01,Wind,,2016-05-27T00:00Z,,2016-05-29T08:00Z,2016-05-28T07:29Z,1.0044,0.2,-1.21,557.1,475.7,35.0,12.8,7.1,2.0,-8.2,0.9,3.2,56.0,,,,,,,,,,
968,SIR_WIND_GRANDIN_20160604_01,Wind,,2016-06-04T22:00Z,,2016-06-07T23:00Z,2016-06-05T22:08Z,1.006,0.14,-0.16,667.0,489.7,93.9,21.2,7.1,3.2,-16.6,-0.7,3.6,73.0,,,,,,,,,,
969,SIR_WIND_GRANDIN_20160610_01,Wind,,2016-06-10T11:00Z,,2016-06-14T04:00Z,2016-06-13T05:08Z,1.0067,0.1,0.5,593.2,469.1,56.8,14.1,7.6,2.1,-11.7,0.1,3.6,89.0,,,,,,,,,,
970,SIR_WIND_GRANDIN_20160614_01,Wind,,2016-06-14T08:00Z,,2016-06-20T15:00Z,2016-06-15T07:35Z,1.0071,0.06,0.96,733.8,548.7,57.7,16.5,5.6,2.1,-13.2,0.7,2.7,151.0,,,,,,,,,,
971,SIR_WIND_GRANDIN_20160622_01,Wind,,2016-06-22T08:00Z,,2016-06-25T17:00Z,2016-06-24T14:52Z,1.0077,-0.0,1.89,565.4,442.2,63.8,14.1,6.5,2.4,-9.5,0.2,3.3,81.0,,,,,,,,,,
972,SIR_WIND_GRANDIN_20160706_01,Wind,,2016-07-06T18:00Z,,2016-07-11T21:00Z,2016-07-09T16:28Z,1.008,-0.13,3.47,676.9,534.5,83.8,14.2,6.9,2.6,-12.6,-0.0,3.5,123.0,,,,,,,,,,
973,SIR_WIND_GRANDIN_20160727_01,Wind,,2016-07-27T23:00Z,,2016-07-30T14:00Z,2016-07-29T09:00Z,1.0062,-0.24,5.46,649.7,468.6,84.6,17.5,6.3,3.8,-12.0,-1.0,2.9,63.0,,,,,,,,,,
974,SIR_WIND_GRANDIN_20160802_01,Wind,,2016-08-02T03:00Z,,2016-08-13T11:00Z,2016-08-05T20:29Z,1.0054,-0.25,5.85,707.7,545.4,78.0,25.1,6.2,4.0,-21.2,0.7,4.0,272.0,,,,,,,,,,
975,SIR_WIND_GRANDIN_20160821_01,Wind,,2016-08-21T04:00Z,,2016-08-26T16:00Z,2016-08-24T01:33Z,1.0012,-0.21,6.92,621.1,450.9,75.2,16.1,6.8,2.8,-13.9,-0.9,3.5,132.0,,,,,,,,,,
976,SIR_WIND_GRANDIN_20160829_01,Wind,,2016-08-29T18:00Z,,2016-09-08T10:00Z,2016-09-04T06:32Z,0.999,-0.17,7.17,762.6,534.7,99.9,12.1,6.0,1.6,-9.6,0.1,3.0,232.0,,,,,,,,,,
977,SIR_WIND_GRANDIN_20160917_01,Wind,,2016-09-17T09:00Z,,2016-09-22T21:00Z,2016-09-20T11:18Z,0.9938,-0.02,7.2,773.8,459.8,129.3,21.7,6.5,3.3,-12.6,-0.4,3.9,132.0,,,,,,,,,,
978,SIR_WIND_GRANDIN_20160925_01,Wind,,2016-09-25T05:00Z,,2016-10-06T02:00Z,2016-09-28T18:54Z,0.9917,0.05,6.98,774.2,541.1,90.4,13.3,6.0,2.0,-10.6,0.5,3.0,261.0,,,,,,,,,,
979,SIR_WIND_GRANDIN_20161022_01,Wind,,2016-10-22T21:00Z,,2016-11-02T01:00Z,2016-10-25T17:42Z,0.9849,0.23,5.23,781.8,537.5,102.9,19.2,5.8,2.0,-15.6,-0.1,2.9,244.0,,,,,,,,,,
980,SIR_WIND_GRANDIN_20161109_01,Wind,,2016-11-09T05:00Z,,2016-11-16T04:00Z,2016-11-13T05:41Z,0.9813,0.25,3.47,773.5,525.4,127.3,15.7,6.8,2.9,-12.8,-0.1,3.5,167.0,,,,,,,,,,
981,SIR_WIND_GRANDIN_20161121_01,Wind,,2016-11-21T19:00Z,,2016-11-28T18:00Z,2016-11-25T19:46Z,0.9791,0.2,1.98,733.8,512.9,101.7,13.2,6.3,2.4,-9.5,0.4,2.9,167.0,,,,,,,,,,
982,SIR_WIND_GRANDIN_20161204_01,Wind,,2016-12-04T23:00Z,,2016-12-14T18:00Z,2016-12-10T06:05Z,0.9771,0.11,0.32,753.0,500.6,129.0,19.9,5.8,2.3,-13.1,0.1,2.9,235.0,,,,,,,,,,
983,SIR_WIND_GRANDIN_20161220_01,Wind,,2016-12-20T05:00Z,,2016-12-28T13:00Z,2016-12-23T06:33Z,0.9755,-0.03,-1.62,781.0,592.3,109.8,14.5,5.6,2.2,-11.9,-0.1,2.8,200.0,,,,,,,,,,
984,SIR_WIND_GRANDIN_20161231_01,Wind,,2016-12-31T04:00Z,,2017-01-02T01:00Z,2016-12-31T20:05Z,0.975,-0.13,-2.95,580.5,474.8,74.8,19.5,6.9,4.1,-11.9,-1.0,3.8,45.0,,,,,,,,,,
985,SIR_WIND_GRANDIN_20170104_01,Wind,,2017-01-04T03:00Z,,2017-01-11T18:00Z,2017-01-06T01:58Z,0.9749,-0.16,-3.4,780.6,611.1,86.0,15.8,5.1,2.2,-7.9,0.1,2.2,183.0,,,,,,,,,,
986,SIR_WIND_GRANDIN_20170117_01,Wind,,2017-01-17T20:00Z,,2017-01-23T11:00Z,2017-01-19T03:23Z,0.975,-0.23,-4.83,659.0,513.5,68.0,16.8,5.6,2.8,-11.6,-0.3,2.7,135.0,,,,,,,,,,
987,SIR_WIND_GRANDIN_20170126_01,Wind,,2017-01-26T06:00Z,,2017-01-29T00:00Z,2017-01-27T06:37Z,0.9755,-0.25,-5.58,666.4,525.4,71.3,15.6,7.1,2.9,-13.2,-0.7,3.5,66.0,,,,,,,,,,
988,SIR_WIND_GRANDIN_20170130_01,Wind,,2017-01-30T03:00Z,,2017-02-08T16:00Z,2017-02-01T01:03Z,0.9757,-0.25,-5.88,792.4,575.9,87.7,17.2,5.3,2.3,-11.3,0.3,2.4,229.0,,,,,,,,,,
989,SIR_WIND_GRANDIN_20170215_01,Wind,,2017-02-15T09:00Z,,2017-02-20T23:00Z,2017-02-19T00:35Z,0.9775,-0.2,-6.83,624.1,473.6,82.6,12.4,5.4,1.8,-9.9,-1.0,2.8,134.0,,,,,,,,,,
990,SIR_WIND_GRANDIN_20170227_01,Wind,,2017-02-27T09:00Z,,2017-03-10T18:00Z,2017-03-03T10:19Z,0.9796,-0.12,-7.17,763.4,559.6,103.3,20.3,5.3,2.1,-14.9,0.3,2.7,273.0,,,,,,,,,,
991,SIR_WIND_GRANDIN_20170320_01,Wind,,2017-03-20T04:00Z,,2017-03-25T19:00Z,2017-03-22T10:39Z,0.9848,0.06,-7.01,714.8,524.5,112.6,18.7,5.7,3.3,-17.2,-0.1,3.3,135.0,,,,,,,,,,
992,SIR_WIND_GRANDIN_20170326_01,Wind,,2017-03-26T21:00Z,,2017-04-02T19:00Z,2017-03-28T03:46Z,0.9868,0.11,-6.76,760.4,603.1,79.3,19.0,5.0,2.6,-11.7,0.3,2.7,166.0,,,,,,,,,,
993,SIR_WIND_GRANDIN_20170405_01,Wind,,2017-04-05T12:00Z,,2017-04-10T01:00Z,2017-04-08T15:37Z,0.9899,0.17,-6.24,649.0,472.6,53.2,13.7,5.9,1.9,-6.6,0.2,3.0,109.0,,,,,,,,,,
994,SIR_WIND_GRANDIN_20170418_01,Wind,,2017-04-18T17:00Z,,2017-04-27T10:00Z,2017-04-23T18:24Z,0.9943,0.24,-5.26,829.2,577.8,110.0,16.8,6.2,2.5,-12.7,-0.6,3.2,209.0,,,,,,,,,,
995,SIR_WIND_GRANDIN_20170514_01,Wind,,2017-05-14T04:00Z,,2017-05-17T23:00Z,2017-05-16T02:58Z,1.0018,0.21,-2.73,668.5,459.0,99.9,17.4,5.3,3.0,-10.9,0.3,3.3,91.0,,,,,,,,,,
